,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,make_code
68734,-0.8,17.5,0.0,1.6,7.9,4,39.0,0,4,9.0,19.0,99.0,44.0,1027.6,1023.3,1.0,7.0,3.2,17.3,0,0,0
91408,18.8,23.9,0.0,3.2,2.3,2,31.0,10,0,9.0,13.0,64.0,63.0,1018.4,1016.2,3.0,8.0,22.4,23.3,0,0,0
97531,0.3,12.5,0.2,0.8,7.8,4,48.0,4,4,13.0,19.0,90.0,66.0,1027.0,1022.8,1.0,7.0,4.3,11.5,0,1,1
136659,22.5,32.3,0.0,7.0,10.8,0,43.0,2,5,20.0,24.0,63.0,40.0,1014.8,1011.3,2.0,4.0,25.2,31.6,0,0,0
133475,6.1,22.0,0.0,2.4,9.0,3,44.0,3,3,20.0,20.0,71.0,47.0,1019.7,1014.9,2.0,3.0,11.2,21.2,0,0,0
103530,3.4,17.4,0.0,3.4,4.7,5,61.0,4,3,19.0,37.0,63.0,37.0,1022.5,1016.8,7.0,5.0,8.2,16.9,0,1,1
21172,13.1,17.9,1.0,2.0,7.9,9,37.0,9,2,20.0,22.0,59.0,54.0,1020.0,1019.1,3.0,2.0,15.9,17.0,0,0,0
12434,8.8,21.2,0.4,0.4,10.0,9,26.0,2,10,15.0,13.0,61.0,33.0,1025.3,1022.6,1.0,3.0,13.9,20.2,0,0,0
85440,21.5,28.3,0.0,4.0,5.2,9,41.0,10,2,15.0,30.0,79.0,61.0,1017.0,1014.2,7.0,3.0,23.2,26.8,0,0,0
100529,2.3,13.0,0.0,1.2,4.4,1,54.0,4,4,9.0,20.0,74.0,55.0,1024.9,1020.4,5.0,8.0,8.1,12.8,0,1,1
82424,13.2,22.2,0.0,2.8,7.6,10,39.0,12,9,7.0,17.0,62.0,56.0,1022.9,1021.5,2.0,5.0,17.8,19.9,0,0,0
91742,12.7,24.5,0.0,6.4,9.9,4,31.0,10,1,6.0,24.0,72.0,63.0,1022.6,1019.1,2.0,1.0,19.1,22.3,0,0,0
97866,6.5,13.4,1.2,1.0,6.8,14,44.0,14,13,13.0,28.0,80.0,62.0,1022.8,1020.4,7.0,4.0,9.8,12.4,1,0,0
73642,9.4,13.3,1.2,1.0,6.8,13,61.0,13,14,26.0,31.0,70.0,67.0,1021.3,1019.0,7.0,8.0,11.0,12.4,1,0,0
69069,4.4,13.9,0.0,1.0,3.0,13,31.0,14,13,15.0,17.0,94.0,55.0,1026.6,1023.5,7.0,7.0,7.8,13.8,0,0,0
85775,18.1,26.7,0.0,5.6,8.8,10,41.0,10,9,19.0,24.0,70.0,50.0,1020.7,1017.3,4.0,7.0,21.8,25.0,0,0,0
136994,18.1,29.3,0.0,8.4,11.1,2,48.0,9,2,24.0,24.0,48.0,33.0,1017.2,1012.4,1.0,2.0,21.0,28.7,0,0,0
82757,9.0,20.0,0.0,4.0,10.1,13,33.0,13,13,13.0,15.0,41.0,28.0,1020.8,1016.9,0.0,0.0,13.7,19.7,0,0,0
9815,0.6,18.7,0.0,1.8,9.6,8,28.0,12,10,7.0,17.0,67.0,31.0,1018.6,1016.1,0.0,0.0,10.1,18.2,0,0,0
76640,8.0,14.3,0.2,1.4,8.6,13,48.0,7,14,15.0,13.0,71.0,56.0,1020.3,1018.1,1.0,1.0,9.0,12.6,0,0,0
21506,11.2,18.1,0.4,4.2,8.4,15,48.0,15,13,13.0,19.0,57.0,50.0,1019.0,1016.5,1.0,3.0,16.2,17.5,0,0,0
63625,5.3,13.6,0.0,1.4,8.6,13,48.0,7,13,15.0,28.0,68.0,50.0,1020.7,1018.5,1.0,1.0,8.8,12.8,0,0,0
33723,5.9,17.0,0.0,4.0,10.0,13,54.0,14,13,30.0,31.0,47.0,34.0,1018.8,1015.8,1.0,1.0,10.4,16.4,0,0,0
12769,-1.2,13.0,0.0,2.0,9.9,12,44.0,11,15,9.0,28.0,70.0,41.0,1025.5,1022.1,0.0,0.0,5.0,11.8,0,0,0
137360,19.5,32.1,0.0,5.4,10.3,6,33.0,1,7,6.0,17.0,75.0,49.0,1012.6,1008.7,3.0,4.0,25.5,29.7,0,0,0
63991,5.9,14.3,0.8,2.2,1.4,3,63.0,3,3,35.0,28.0,79.0,58.0,1025.5,1022.2,7.0,7.0,10.0,14.0,0,0,0
74005,6.5,13.4,0.0,2.4,1.1,5,30.0,3,4,11.0,11.0,73.0,79.0,1022.0,1018.8,7.0,7.0,8.9,13.0,0,1,1
21872,12.7,17.3,0.0,3.4,7.6,10,30.0,2,9,7.0,15.0,67.0,58.0,1027.2,1025.8,2.0,1.0,14.1,16.6,0,0,0
101230,7.2,12.6,0.0,2.4,0.0,4,31.0,4,5,9.0,19.0,82.0,88.0,1019.9,1016.4,8.0,8.0,10.4,11.8,0,0,0
115953,3.3,14.7,0.0,2.0,4.6,4,54.0,4,4,17.0,24.0,69.0,40.0,1022.4,1018.2,7.0,7.0,7.7,14.0,0,1,1
77006,1.8,16.7,0.2,2.2,1.4,3,37.0,4,1,13.0,11.0,83.0,60.0,1025.5,1022.3,7.0,7.0,9.3,14.7,0,0,0
134176,2.4,24.5,0.0,3.0,10.2,15,30.0,14,14,7.0,11.0,50.0,17.0,1016.9,1013.0,1.0,1.0,10.5,23.3,0,0,0
119146,4.3,15.0,0.0,2.0,4.6,4,35.0,2,1,9.0,13.0,71.0,46.0,1022.6,1017.9,7.0,7.0,8.2,14.2,0,1,1
37094,2.4,16.3,0.0,1.4,5.1,0,30.0,0,0,17.0,19.0,70.0,50.0,1028.7,1024.1,7.0,7.0,6.1,15.3,0,0,0
98232,6.0,14.6,0.2,2.4,1.1,5,37.0,4,4,13.0,17.0,84.0,78.0,1021.4,1018.4,8.0,7.0,8.6,13.8,0,1,1
86140,19.4,24.0,1.4,2.6,0.0,8,41.0,8,10,20.0,22.0,91.0,93.0,1017.1,1013.8,8.0,8.0,21.1,22.5,1,1,1
69435,7.4,18.6,0.0,1.4,0.8,1,26.0,10,1,9.0,15.0,73.0,43.0,1022.4,1017.2,7.0,7.0,10.4,17.9,0,1,1
92108,20.0,22.6,0.0,6.0,0.0,2,61.0,9,8,20.0,17.0,70.0,87.0,1019.5,1016.9,8.0,8.0,21.3,20.0,0,1,1
119452,4.7,19.4,0.0,2.4,3.3,14,31.0,4,6,6.0,11.0,64.0,60.0,1019.2,1015.5,6.0,7.0,9.9,18.2,0,1,1
22178,13.7,17.4,0.2,3.6,9.5,10,37.0,9,10,15.0,13.0,58.0,47.0,1026.0,1023.5,2.0,1.0,16.0,16.7,0,1,1
92414,18.9,27.0,0.0,8.0,9.5,9,52.0,9,2,28.0,33.0,49.0,36.0,1022.5,1019.0,1.0,3.0,23.2,25.9,0,0,0
116259,3.4,19.6,0.0,2.4,3.3,13,39.0,3,6,7.0,19.0,66.0,56.0,1019.4,1015.7,6.0,7.0,8.7,17.9,0,1,1
137666,25.3,32.6,0.0,5.6,10.3,0,57.0,2,1,30.0,28.0,53.0,39.0,1013.8,1010.1,1.0,3.0,27.1,31.4,0,0,0
116624,2.6,15.7,1.0,0.8,6.6,1,30.0,1,2,9.0,17.0,90.0,63.0,1026.6,1024.1,6.0,7.0,8.4,14.7,0,0,0
138031,17.5,30.7,0.0,5.0,10.4,2,30.0,10,6,15.0,20.0,68.0,39.0,1013.7,1010.4,6.0,6.0,22.3,29.6,0,0,0
31755,6.6,21.3,0.0,2.6,9.4,13,67.0,6,5,11.0,22.0,49.0,22.0,1007.6,999.6,0.0,1.0,11.9,20.7,0,0,0
13766,1.8,22.3,0.0,3.2,10.0,6,44.0,5,6,24.0,26.0,38.0,10.0,1012.3,1006.6,0.0,0.0,10.9,21.5,0,0,0
134847,4.8,18.3,0.0,6.4,10.5,11,30.0,15,8,9.0,17.0,42.0,20.0,1019.0,1016.4,0.0,0.0,10.8,16.9,0,0,0
84146,11.9,19.4,0.0,2.0,5.4,9,24.0,15,2,6.0,7.0,71.0,62.0,1028.1,1025.5,2.0,6.0,15.6,18.2,0,0,0
129145,1.4,11.9,0.0,0.6,7.8,7,43.0,13,6,2.0,15.0,79.0,53.0,1026.1,1022.5,4.0,6.0,2.6,11.8,0,0,0
135212,-0.2,22.5,0.0,4.0,10.4,1,28.0,0,6,4.0,11.0,40.0,18.0,1021.8,1018.0,0.0,1.0,11.8,21.6,0,0,0
65027,7.2,12.2,0.0,2.4,0.1,3,46.0,3,3,22.0,20.0,70.0,60.0,1027.4,1023.9,7.0,7.0,10.2,11.6,0,0,0
138396,20.5,31.3,0.0,5.8,10.9,0,39.0,1,5,24.0,24.0,59.0,33.0,1015.0,1011.9,3.0,1.0,24.1,30.9,0,0,0
93144,13.1,25.6,0.0,6.4,4.1,2,37.0,10,1,11.0,22.0,58.0,54.0,1020.6,1018.1,2.0,7.0,21.0,23.7,0,0,0
99268,5.5,15.9,0.2,1.2,3.0,3,35.0,4,5,15.0,17.0,87.0,59.0,1023.4,1018.8,7.0,8.0,9.8,13.4,0,1,1
78041,4.1,12.8,0.0,2.4,0.1,5,20.0,1,5,4.0,4.0,99.0,66.0,1027.6,1024.0,7.0,7.0,8.0,12.5,0,0,0
75038,6.4,15.1,0.2,1.2,3.0,3,31.0,3,5,9.0,19.0,89.0,63.0,1024.2,1019.7,8.0,6.0,9.6,14.3,0,0,0
102264,8.0,16.8,0.0,1.6,4.6,5,39.0,4,6,9.0,17.0,64.0,36.0,1022.1,1018.4,7.0,7.0,10.1,15.2,0,1,1
87173,20.3,26.0,0.0,6.8,5.1,9,37.0,8,10,17.0,26.0,73.0,65.0,1019.3,1016.6,7.0,3.0,21.8,25.5,0,1,1
65393,4.2,14.6,0.0,1.4,7.8,3,22.0,3,8,15.0,9.0,88.0,60.0,1025.3,1023.2,2.0,5.0,7.5,13.6,0,0,0
78405,4.6,14.7,0.0,1.4,7.8,0,15.0,5,8,4.0,4.0,100.0,66.0,1025.5,1023.2,2.0,5.0,7.3,14.1,0,0,0
129510,5.4,13.6,0.8,1.2,7.9,7,26.0,6,1,15.0,7.0,88.0,59.0,1024.7,1023.3,3.0,3.0,7.5,12.4,0,0,0
84508,10.2,23.0,0.0,3.4,9.6,11,17.0,12,15,4.0,4.0,67.0,41.0,1020.9,1018.2,0.0,1.0,16.4,22.4,0,0,0
138762,17.6,32.4,0.0,6.6,10.9,5,33.0,0,5,17.0,24.0,49.0,33.0,1014.8,1010.7,2.0,1.0,23.4,31.6,0,0,0
126713,3.9,13.1,0.4,0.8,8.6,6,28.0,6,9,17.0,17.0,70.0,51.0,1015.7,1013.3,1.0,2.0,7.1,10.9,0,0,0
81733,7.5,21.5,0.0,5.0,10.3,12,19.0,12,1,7.0,13.0,47.0,32.0,1023.4,1019.4,1.0,0.0,14.3,19.8,0,0,0
135960,16.6,31.7,0.0,8.0,10.1,0,41.0,2,7,15.0,24.0,32.0,18.0,1016.0,1011.7,3.0,6.0,21.2,30.7,0,0,0
44633,-2.9,9.6,0.0,1.8,7.3,7,43.0,3,7,6.0,24.0,76.0,70.0,1022.4,1019.0,1.0,6.0,5.6,8.1,0,0,0
39034,4.0,17.9,0.0,3.2,8.8,14,28.0,7,2,20.0,13.0,70.0,52.0,1020.1,1017.3,3.0,6.0,9.0,15.6,0,0,0
59956,-0.4,15.1,0.0,1.4,4.9,7,20.0,14,8,9.0,7.0,78.0,39.0,1019.3,1015.9,7.0,7.0,4.0,14.6,0,0,0
97197,5.3,11.9,0.0,2.4,0.0,3,31.0,3,3,20.0,15.0,66.0,73.0,1016.2,1014.2,8.0,7.0,6.7,10.8,0,1,1
36059,-2.2,14.2,0.0,1.0,8.2,2,20.0,1,1,9.0,4.0,84.0,35.0,1021.8,1018.8,7.0,2.0,2.5,13.2,0,0,0
68400,1.0,18.7,0.0,3.0,7.7,3,33.0,3,6,9.0,13.0,46.0,17.0,1019.2,1015.3,4.0,6.0,8.0,18.5,0,0,0
91074,11.6,26.0,0.0,6.6,10.4,1,37.0,9,1,7.0,22.0,60.0,53.0,1017.5,1014.6,2.0,2.0,22.0,24.7,0,0,0
85106,14.1,27.9,0.0,8.0,11.0,2,41.0,8,2,19.0,28.0,47.0,42.0,1016.4,1013.3,1.0,5.0,23.3,25.9,0,0,0
82095,8.2,22.0,0.0,5.0,9.8,4,19.0,12,4,11.0,9.0,59.0,43.0,1021.3,1017.6,1.0,1.0,14.3,21.1,0,0,0
6159,1.7,17.6,0.0,3.2,8.8,5,19.0,4,5,9.0,6.0,55.0,26.0,1020.7,1016.5,7.0,7.0,7.7,16.2,0,0,0
9146,3.1,18.1,0.0,3.0,9.7,2,19.0,14,0,7.0,13.0,59.0,36.0,1020.5,1017.9,3.0,2.0,14.1,17.2,0,0,0
72976,5.8,12.6,0.0,2.4,0.0,3,28.0,3,6,17.0,13.0,61.0,64.0,1015.9,1013.9,7.0,8.0,7.5,12.4,0,1,1
136325,18.5,32.1,0.0,5.6,11.1,6,35.0,2,3,11.0,20.0,64.0,46.0,1013.0,1010.4,0.0,0.0,24.7,29.9,0,0,0
33054,5.1,18.6,0.0,2.6,8.4,0,26.0,7,0,13.0,17.0,50.0,47.0,1020.5,1017.4,5.0,4.0,10.8,16.9,0,0,0
75972,3.6,13.6,0.0,4.8,3.8,3,41.0,0,3,11.0,24.0,72.0,41.0,1019.0,1016.4,7.0,7.0,7.0,12.8,0,0,0
103198,7.1,23.7,0.0,7.4,8.9,3,50.0,3,3,20.0,31.0,28.0,11.0,1016.6,1011.2,7.0,5.0,11.3,23.2,0,0,0
12100,1.1,20.8,0.0,4.4,10.0,5,33.0,5,6,19.0,11.0,50.0,28.0,1021.4,1017.8,3.0,6.0,11.3,20.1,0,0,0
76337,4.5,16.4,0.0,2.4,7.2,1,22.0,1,4,11.0,6.0,78.0,43.0,1021.5,1018.7,7.0,4.0,7.2,16.1,0,1,1
39390,1.3,18.6,0.0,2.0,9.8,9,22.0,14,9,15.0,17.0,89.0,59.0,1023.8,1020.9,0.0,1.0,9.6,17.9,0,0,0
118476,1.4,17.5,0.0,1.8,9.9,4,33.0,2,4,7.0,17.0,72.0,38.0,1028.6,1024.6,1.0,0.0,9.2,17.1,0,0,0
12465,3.2,21.6,0.0,2.8,7.9,4,48.0,5,4,26.0,28.0,64.0,37.0,1022.3,1016.8,0.0,2.0,14.3,21.3,0,1,1
60321,-1.4,14.3,0.2,1.8,8.4,0,20.0,7,2,7.0,11.0,94.0,39.0,1022.2,1019.5,4.0,1.0,3.5,13.9,0,0,0
133506,5.6,18.3,0.0,3.8,10.7,12,48.0,12,11,13.0,26.0,45.0,29.0,1015.8,1013.7,1.0,6.0,12.7,17.0,0,0,0
66514,6.7,16.9,0.0,2.4,7.2,3,41.0,5,4,13.0,9.0,65.0,37.0,1021.5,1018.6,6.0,4.0,8.0,16.3,0,1,1
45363,-3.6,15.0,0.0,2.0,9.0,5,31.0,2,4,4.0,13.0,77.0,34.0,1024.1,1020.8,1.0,3.0,3.9,14.1,0,1,1
21203,14.2,18.2,0.0,4.8,8.9,15,41.0,15,12,20.0,22.0,48.0,50.0,1024.0,1024.2,1.0,2.0,16.7,17.3,0,0,0
33419,6.6,18.2,0.0,2.6,8.9,1,31.0,7,1,11.0,20.0,68.0,52.0,1023.6,1020.9,3.0,3.0,11.2,17.7,0,1,1
73341,7.4,13.3,0.4,2.0,1.9,0,31.0,1,2,7.0,13.0,76.0,69.0,1018.1,1016.9,8.0,7.0,9.2,12.9,0,0,0
103561,5.7,13.5,1.2,4.4,0.6,15,31.0,11,12,7.0,15.0,91.0,74.0,1013.4,1011.2,7.0,8.0,8.2,10.9,1,1,1
136690,18.4,32.9,0.0,5.8,10.1,3,33.0,9,6,11.0,19.0,64.0,36.0,1012.2,1009.8,7.0,3.0,23.9,29.9,0,0,0
63321,5.5,15.3,0.0,2.4,7.2,3,41.0,5,4,13.0,9.0,63.0,43.0,1021.4,1019.0,7.0,4.0,9.0,14.8,0,1,1
82455,9.6,23.1,0.0,3.6,4.2,1,28.0,15,4,4.0,7.0,70.0,52.0,1023.6,1020.6,6.0,6.0,14.2,21.4,0,1,1
36424,0.2,14.9,0.0,1.4,9.4,0,35.0,2,1,9.0,19.0,74.0,45.0,1022.2,1018.6,1.0,1.0,6.1,14.5,0,1,1
85471,20.0,28.8,0.0,8.0,5.3,9,30.0,10,2,13.0,19.0,64.0,62.0,1016.0,1013.1,1.0,7.0,24.7,25.8,0,1,1
127443,4.1,15.4,0.0,1.8,9.3,7,31.0,6,9,17.0,11.0,65.0,50.0,1023.1,1022.7,4.0,6.0,8.0,13.2,0,0,0
9511,5.4,20.8,0.0,2.2,10.3,4,39.0,12,4,9.0,26.0,78.0,61.0,1023.6,1020.6,0.0,1.0,14.5,20.2,0,1,1
76671,5.8,12.3,0.0,1.4,0.2,13,20.0,7,11,7.0,7.0,95.0,92.0,1009.4,1006.2,7.0,7.0,8.6,11.1,0,1,1
133841,8.3,28.9,0.0,4.4,9.8,14,44.0,5,14,20.0,26.0,28.0,15.0,1016.6,1011.0,2.0,3.0,18.3,27.8,0,0,0
12800,4.6,16.4,0.0,2.6,8.2,12,44.0,13,15,15.0,31.0,55.0,41.0,1012.4,1009.7,6.0,5.0,11.4,15.4,0,0,0
82787,5.3,22.1,0.0,6.4,10.2,13,37.0,14,14,6.0,15.0,44.0,24.0,1012.5,1008.0,1.0,3.0,16.4,21.4,0,0,0
137025,19.8,30.7,0.0,5.6,10.8,6,35.0,4,6,2.0,20.0,74.0,43.0,1015.3,1011.4,5.0,1.0,25.8,29.4,0,0,0
63656,3.4,12.6,0.0,1.4,0.2,3,30.0,7,15,13.0,9.0,83.0,78.0,1009.6,1006.3,7.0,7.0,8.7,12.1,0,1,1
103891,5.5,19.8,0.0,3.2,10.1,12,41.0,3,6,11.0,20.0,77.0,31.0,1016.3,1011.1,0.0,2.0,11.1,18.6,0,0,0
85806,13.4,26.2,0.0,4.0,10.8,4,28.0,13,4,9.0,19.0,57.0,59.0,1015.8,1011.4,1.0,1.0,20.4,24.2,0,0,0
66825,7.0,12.6,0.2,1.4,0.2,3,30.0,7,15,13.0,9.0,84.0,80.0,1009.4,1005.9,7.0,7.0,8.9,11.9,0,1,1
33754,7.1,16.9,0.0,3.8,2.8,13,33.0,13,10,22.0,15.0,65.0,47.0,1008.3,1005.8,6.0,5.0,10.4,14.9,0,0,0
9846,6.2,17.7,0.0,3.2,5.7,14,33.0,7,9,13.0,9.0,59.0,53.0,1009.6,1006.3,6.0,5.0,12.8,16.5,0,1,1
137391,18.4,32.2,0.0,7.4,11.1,0,35.0,0,3,13.0,22.0,66.0,42.0,1017.4,1012.5,0.0,1.0,24.2,29.4,0,0,0
83151,7.3,25.5,0.0,3.8,8.7,13,30.0,11,14,2.0,17.0,50.0,23.0,1018.1,1011.4,5.0,3.0,16.2,24.7,0,0,0
115984,6.2,20.2,0.0,1.8,9.9,1,30.0,1,3,17.0,13.0,62.0,27.0,1028.4,1024.7,1.0,1.0,10.9,19.5,0,0,0
13158,4.0,19.2,0.0,3.0,2.9,12,39.0,4,12,13.0,24.0,57.0,42.0,1018.5,1015.7,7.0,7.0,9.8,15.5,0,0,0
134207,5.5,22.1,0.0,4.6,10.7,0,46.0,9,2,22.0,24.0,37.0,23.0,1026.4,1023.2,0.0,0.0,15.3,20.8,0,0,0
34120,10.3,20.0,0.0,3.4,6.6,13,69.0,13,13,20.0,37.0,48.0,16.0,1014.5,1010.3,7.0,2.0,13.9,18.6,0,0,0
86171,19.2,26.5,0.2,6.2,6.7,9,33.0,10,2,13.0,20.0,79.0,51.0,1019.7,1016.2,8.0,5.0,20.5,25.2,0,0,0
31115,9.5,19.8,0.0,3.4,6.6,13,63.0,14,15,9.0,31.0,51.0,18.0,1014.7,1009.9,7.0,2.0,13.5,18.9,0,0,0
119177,2.9,20.2,0.0,1.8,9.9,3,24.0,1,3,6.0,7.0,74.0,29.0,1028.2,1024.5,1.0,1.0,10.8,19.8,0,0,0
92139,11.6,25.3,0.0,4.6,10.5,4,28.0,8,5,7.0,19.0,61.0,30.0,1021.5,1016.9,0.0,3.0,20.2,24.2,0,0,0
46054,5.7,12.7,0.0,4.2,8.0,13,57.0,14,15,28.0,33.0,55.0,38.0,1015.4,1012.8,3.0,1.0,9.6,10.7,0,0,0
83456,9.8,23.0,0.0,9.2,10.2,12,28.0,12,14,11.0,7.0,46.0,36.0,1017.2,1014.0,0.0,1.0,16.1,22.6,0,0,0
101566,6.3,15.4,0.0,3.0,1.2,14,50.0,7,14,19.0,26.0,46.0,44.0,1013.6,1012.3,8.0,6.0,13.9,15.0,0,0,0
37431,1.3,11.9,0.0,1.0,1.5,6,22.0,0,6,7.0,13.0,91.0,66.0,1020.3,1016.7,7.0,7.0,5.5,11.5,0,0,0
134513,7.1,29.1,0.0,5.4,10.9,15,26.0,3,6,13.0,9.0,30.0,15.0,1019.5,1015.4,0.0,0.0,19.7,28.6,0,0,0
69772,6.4,15.2,0.2,3.0,0.9,3,39.0,3,3,24.0,19.0,55.0,37.0,1015.5,1012.4,7.0,8.0,11.2,15.1,0,0,0
86477,11.0,27.2,0.0,4.4,10.9,4,31.0,2,4,6.0,15.0,55.0,43.0,1016.3,1013.3,0.0,1.0,20.2,26.2,0,0,0
92445,8.7,27.2,0.0,4.4,11.0,1,41.0,6,1,9.0,33.0,54.0,49.0,1016.8,1014.1,0.0,0.0,21.3,24.2,0,0,0
13460,1.3,18.5,0.0,6.2,10.1,15,31.0,8,12,11.0,17.0,70.0,30.0,1020.7,1017.3,0.0,1.0,9.5,18.1,0,0,0
137697,16.3,31.2,0.0,7.2,11.2,3,35.0,4,7,9.0,19.0,65.0,42.0,1014.5,1010.6,0.0,0.0,24.6,28.9,0,0,0
134878,2.8,22.8,0.0,7.2,10.9,0,33.0,15,1,9.0,9.0,47.0,15.0,1028.0,1024.1,0.0,0.0,11.1,21.7,0,0,0
77708,3.5,14.9,0.0,3.2,2.0,3,43.0,5,3,13.0,22.0,64.0,57.0,1027.5,1024.3,6.0,7.0,11.9,13.4,0,1,1
128813,7.8,16.6,0.0,2.6,2.5,6,59.0,7,6,24.0,22.0,55.0,41.0,1019.7,1014.0,7.0,7.0,12.6,16.5,0,0,0
101930,1.9,15.6,0.0,1.2,0.9,7,39.0,0,7,7.0,20.0,71.0,42.0,1027.8,1025.8,7.0,7.0,9.9,14.7,0,0,0
98934,4.5,15.6,0.0,2.2,0.8,12,39.0,3,6,20.0,19.0,78.0,64.0,1025.0,1021.7,7.0,7.0,9.7,14.7,0,1,1
22574,13.9,17.1,0.2,3.8,8.9,9,37.0,9,10,17.0,20.0,56.0,63.0,1027.7,1026.1,3.0,1.0,15.3,15.8,0,0,0
138062,18.7,33.7,0.0,8.0,10.8,2,48.0,9,9,22.0,13.0,57.0,18.0,1017.3,1013.5,1.0,0.0,24.8,32.8,0,0,0
92810,14.5,24.8,0.0,8.0,5.0,2,39.0,11,2,9.0,28.0,55.0,49.0,1023.8,1020.0,6.0,7.0,19.7,23.9,0,0,0
129175,1.1,11.3,0.0,1.2,5.8,7,37.0,7,6,26.0,11.0,79.0,52.0,1019.2,1015.1,7.0,7.0,3.1,11.0,0,0,0
87204,11.2,26.1,0.0,4.8,10.6,9,28.0,9,1,19.0,15.0,59.0,42.0,1020.2,1016.9,1.0,1.0,20.0,25.2,0,0,0
99299,5.8,16.4,0.0,1.2,5.6,3,48.0,3,3,20.0,28.0,72.0,49.0,1017.6,1011.9,3.0,7.0,10.1,14.4,0,1,1
138427,19.8,31.3,0.0,7.0,11.1,0,46.0,1,3,28.0,30.0,64.0,44.0,1015.9,1011.5,1.0,1.0,24.1,29.3,0,0,0
105291,6.1,23.0,0.0,4.2,10.3,3,63.0,3,3,35.0,43.0,42.0,12.0,1018.4,1012.0,0.0,1.0,11.8,21.8,0,0,0
40734,4.5,17.8,0.0,9.8,9.6,9,28.0,14,9,17.0,17.0,79.0,53.0,1024.6,1019.6,5.0,1.0,9.8,16.6,0,0,0
32147,6.2,17.6,0.0,1.8,9.5,13,30.0,13,0,20.0,13.0,68.0,56.0,1024.8,1019.6,1.0,1.0,9.1,16.3,0,0,0
75069,4.6,15.5,0.2,1.2,5.6,3,44.0,3,3,15.0,20.0,91.0,57.0,1018.4,1013.2,8.0,8.0,8.0,14.5,0,1,1
35156,5.8,17.8,0.0,1.8,9.5,0,26.0,7,0,13.0,17.0,54.0,54.0,1024.7,1019.6,1.0,1.0,11.8,16.3,0,0,0
135243,3.0,26.5,0.0,4.2,10.8,3,28.0,13,6,2.0,6.0,24.0,10.0,1020.1,1016.1,0.0,0.0,14.9,25.3,0,0,0
70500,7.7,17.7,0.0,1.4,7.7,3,37.0,3,3,13.0,22.0,67.0,35.0,1021.3,1016.5,6.0,4.0,10.9,16.8,0,0,0
38161,0.6,12.8,0.0,1.0,2.2,0,17.0,0,13,9.0,6.0,91.0,68.0,1023.9,1019.4,7.0,7.0,4.7,12.0,0,0,0
65058,6.6,12.1,0.0,1.4,0.1,5,54.0,3,3,26.0,30.0,71.0,62.0,1021.9,1017.7,7.0,7.0,9.0,11.5,0,0,0
78072,5.9,12.6,0.0,1.4,0.1,3,33.0,3,3,7.0,13.0,82.0,68.0,1021.9,1017.8,7.0,7.0,9.3,12.3,0,0,0
84177,7.8,22.5,0.0,4.4,10.2,1,20.0,12,1,6.0,9.0,63.0,48.0,1023.5,1019.2,1.0,1.0,14.5,20.9,0,0,0
93175,9.6,25.6,0.0,6.6,10.9,1,28.0,10,4,9.0,17.0,56.0,39.0,1020.8,1017.4,1.0,1.0,20.3,24.2,0,0,0
32513,8.1,19.1,0.0,2.0,6.9,5,28.0,13,4,17.0,11.0,73.0,52.0,1023.1,1017.9,5.0,7.0,11.0,18.8,0,0,0
35521,8.4,19.9,0.0,2.0,6.9,4,31.0,14,4,17.0,22.0,66.0,52.0,1023.0,1017.8,5.0,7.0,12.9,18.4,0,0,0
84539,10.1,23.3,0.0,2.8,9.8,6,19.0,11,4,4.0,7.0,69.0,41.0,1024.5,1021.1,1.0,1.0,15.9,21.8,0,0,0
70866,9.1,20.2,0.0,5.8,3.5,3,52.0,5,3,17.0,28.0,55.0,44.0,1014.5,1008.2,7.0,7.0,13.2,17.4,0,0,0
138793,21.0,32.9,0.0,5.2,10.2,0,39.0,0,7,17.0,17.0,69.0,38.0,1016.0,1011.4,5.0,3.0,25.6,30.6,0,0,0
67859,9.7,18.9,0.0,5.2,5.2,3,63.0,3,3,20.0,31.0,59.0,45.0,1014.5,1008.0,7.0,7.0,13.8,17.2,0,0,0
78436,7.6,17.9,0.0,5.2,5.2,3,61.0,4,0,15.0,17.0,65.0,47.0,1014.6,1008.2,7.0,7.0,12.9,16.6,0,0,0
135991,23.0,36.2,0.0,7.0,10.3,0,48.0,10,6,9.0,26.0,68.0,30.0,1013.4,1009.7,1.0,1.0,28.1,32.4,0,0,0
117777,4.6,21.3,0.0,2.8,10.6,12,30.0,5,15,4.0,17.0,68.0,44.0,1018.7,1016.4,1.0,1.0,14.1,20.4,0,0,0
126744,3.4,12.1,0.8,2.0,8.4,11,31.0,8,0,7.0,9.0,46.0,52.0,1025.7,1023.0,2.0,5.0,10.3,10.5,0,0,0
81764,12.5,21.9,0.0,4.0,10.1,4,26.0,8,1,7.0,13.0,62.0,53.0,1022.2,1019.9,2.0,2.0,18.9,20.2,0,0,0
65815,10.3,14.6,0.2,3.0,0.3,8,30.0,12,10,13.0,17.0,47.0,43.0,1028.2,1025.9,7.0,7.0,11.4,13.9,0,0,0
